	id	name	reaction	subsystem	reversibility	gpr	val_fit	mfaLB	mfaUB	val_fit_100	mfaLB_100	mfaUB_100	pfba	pfba_100	exact name in model?	match to same compartment (or another if unavailable)?	Column1	manually chosen best match	Column2	reaction (as written in original data)	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30
CU2t_c_e	CU2t_c_e	Cu2+ transport	cu2_e --> cu2_c	Transport	0		4.41e-05	4.4e-05	4.42e-05	0.0008271175573931902	0.0008252420073764257	0.0008289931074099549	4.406974839953329e-05	0.000826565707154131			v.up('RXN-CU2t_c_e_REV-SPONT') = 0.0000441 * %nscale%;	CU2t_c_e	True	cu2_e --> cu2_c			True	-4.41e-05	-4.42e-05	-4.4e-05	-0.0008271175573931902	-0.0008289931074099549	-0.0008252420073764257	-4.406974839953329e-05	-0.000826565707154131
CYSS_c	CYSS_c	cysteine synthase	acser_c + h2s_c --> ac_c + cys__L_c	Cysteine and methionine metabolism	0	rt3663	0.0	0.0	0.0205571	0.0	0.0	0.3855586924963163	0.0	0.0			v.up('RXN-CYSS_c_REV-SPONT') = 0 * %nscale%;	CYSS_c	True	acser_c + h2s_c --> ac_c + cys__L_c			True	0.0	-0.0205571	0.0	0.0	-0.3855586924963163	0.0	0.0	0.0
CYSTGL_c	CYSTGL_c	cystathionine g-lyase	cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c	Cysteine and methionine metabolism	0	rt1131	0.0022486	0.0	0.09457170000000001	0.04217361767696888	0.0	1.773739535204571	0.002248330321856891	0.04216935221761777			v.up('RXN-CYSTGL_c_REV-SPONT') = 0.0022486 * %nscale%;	CYSTGL_c	True	cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c			True	-0.0022486	-0.09457170000000001	0.0	-0.04217361767696888	-1.773739535204571	0.0	-0.002248330321856891	-0.04216935221761777
CYSTS_c	CYSTS_c	cystathionine beta-synthase	hcys__L_c + ser__L_c <=> cyst__L_c + h2o_c	Glycine, serine and threonine metabolism	1	rt7344	0.0022486	-0.0183088	0.2770165	0.04217361767696888	-0.3433907014693978	5.195583012190719	0.002248330321856891	0.04216935221761777			v.up('RXN-CYSTS_c_REV-SPONT') = 0.0022486 * %nscale%;	CYSTS_c	True	hcys__L_c + ser__L_c <=> cyst__L_c + h2o_c			True	-0.0022486	-0.2770165	0.0183088	-0.04217361767696888	-5.195583012190719	0.3433907014693978	-0.002248330321856891	-0.04216935221761777
CYTK1_c	CYTK1_c	cytidylate kinase (CMP)	atp_c + cmp_c --> adp_c + cdp_c	Pyrimidine metabolism	0		0.0216715	0.0216714	0.0216716	0.4064598218831411	0.4064579463331243	0.4064616974331579	0.02167150242834904	0.4064675061764249			v.up('RXN-CYTK1_c_REV-SPONT') = 0.0216715 * %nscale%;	CYTK1_c	True	atp_c + cmp_c --> adp_c + cdp_c			True	-0.0216715	-0.0216716	-0.0216714	-0.4064598218831411	-0.4064616974331579	-0.4064579463331243	-0.02167150242834904	-0.4064675061764249
DDPA_c	DDPA_c	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt2234 or (rt2234 and rt3787)	0.1023041	0.102304	0.1023042	1.918764564700877	1.91876268915086	1.918766440250894	0.1023040551421131	1.91879978339453			v.up('RXN-DDPA_c_REV-SPONT') = 0.1023041 * %nscale%;	DDPA_c	True	e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c			True	-0.1023041	-0.1023042	-0.102304	-1.918764564700877	-1.918766440250894	-1.91876268915086	-0.1023040551421131	-1.91879978339453
DGAT_rm	DGAT_rm	Diacylglycerol acyltransferase	acylcoa_c + dag_c --> coa_c + tag_c	Lipid biosynthesis	0	rt8092	0.0040567	0.0040566	0.0040568	0.07608543753008967	0.0760835619800729	0.07608731308010645	0.004056736313199143	0.07608754851645132			v.up('RXN-DGAT_rm_REV-SPONT') = 0.0040567 * %nscale%;	DGAT_rm	True	acylcoa_c + dag_c --> coa_c + tag_c			True	-0.0040567	-0.0040568	-0.0040566	-0.07608543753008967	-0.07608731308010645	-0.0760835619800729	-0.004056736313199143	-0.07608754851645132
DHAD1_m	DHAD1_m	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	23dhmb_m --> 3mob_m + h2o_m	Valine, leucine and isoleucine metabolism	0	rt1321	0.2463646	0.2463645	0.2463647	4.620691296602049	4.620689421052032	4.620693172152065	0.2463645834695243	4.620777824893977			v.up('RXN-DHAD1_m_REV-SPONT') = 0.2463646 * %nscale%;	DHAD1_m	True	23dhmb_m --> 3mob_m + h2o_m			True	-0.2463646	-0.2463647	-0.2463645	-4.620691296602049	-4.620693172152065	-4.620689421052032	-0.2463645834695243	-4.620777824893977
DHAD2_m	DHAD2_m	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	23dhmp_m --> 3mop_m + h2o_m	Valine, leucine and isoleucine metabolism	0	rt1321	0.094595	0.0945949	0.0945951	1.774176538358477	1.77417466280846	1.774178413908494	0.09459494178611749	1.774208789253585			v.up('RXN-DHAD2_m_REV-SPONT') = 0.094595 * %nscale%;	DHAD2_m	True	23dhmp_m --> 3mop_m + h2o_m			True	-0.094595	-0.0945951	-0.0945949	-1.774176538358477	-1.774178413908494	-1.77417466280846	-0.09459494178611749	-1.774208789253585
DHFRi_c	DHFRi_c	dihydrofolate reductase	dhf_c + h_c + nadph_c --> nadp_c + thf_c	Folate metabolism	0	rt3791	0.0023229	0.0023228	0.002323	0.04356715133942498	0.04356527578940822	0.04356902688944175	0.00232293963274382	0.04356871345867695			v.up('RXN-DHFRi_c_REV-SPONT') = 0.0023229 * %nscale%;	DHFRi_c	True	dhf_c + h_c + nadph_c --> nadp_c + thf_c			True	-0.0023229	-0.002323	-0.0023228	-0.04356715133942498	-0.04356902688944175	-0.04356527578940822	-0.00232293963274382	-0.04356871345867695
DHORDfum_c	DHORDfum_c	dihydoorotic acid dehydrogenase	dhor__S_c + fum_c --> orot_c + succ_c	Pyrimidine metabolism	0	rt6498	0.0762434	0.0762433	0.0762435	1.429983101481904	1.429981225931887	1.429984977031921	0.0762433707683751	1.430009427411298			v.up('RXN-DHORDfum_c_REV-SPONT') = 0.0762434 * %nscale%;	DHORDfum_c	True	dhor__S_c + fum_c --> orot_c + succ_c			True	-0.0762434	-0.0762435	-0.0762433	-1.429983101481904	-1.429984977031921	-1.429981225931887	-0.0762433707683751	-1.430009427411298
DHORTS_c	DHORTS_c	dihydroorotase	dhor__S_c + h2o_c --> cbasp_c + h_c	Pyrimidine metabolism	0	rt3923	-0.0762434	-0.0762435	-0.0762433	-1.429983101	-1.429984977	-1.429981226	-0.076243371	-1.430009427			v.up('RXN-DHORTS_c_REV-SPONT') = -0.0762434 * %nscale%;	DHORTS_c	True	cbasp_c + h_c --> dhor__S_c + h2o_c			True	0.0762434	0.0762433	0.0762435	1.429983101	1.429981226	1.429984977	0.076243371	1.430009427
DHQS_c	DHQS_c	3-dehydroquinate synthase	2dda7p_c --> 3dhq_c + pi_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt5884 or rt3937	0.1023041	0.102304	0.1023042	1.918764564700877	1.91876268915086	1.918766440250894	0.1023040551421131	1.91879978339453			v.up('RXN-DHQS_c_REV-SPONT') = 0.1023041 * %nscale%;	DHQS_c	True	2dda7p_c --> 3dhq_c + pi_c			True	-0.1023041	-0.1023042	-0.102304	-1.918764564700877	-1.918766440250894	-1.91876268915086	-0.1023040551421131	-1.91879978339453
DHQTi_c	DHQTi_c	3-dehydroquinate dehydratase	3dhq_c --> 3dhsk_c + h2o_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt5884 or rt2204	0.1023041	0.102304	0.1023042	1.918764564700877	1.91876268915086	1.918766440250894	0.1023040551421131	1.91879978339453			v.up('RXN-DHQTi_c_REV-SPONT') = 0.1023041 * %nscale%;	DHQTi_c	True	3dhq_c --> 3dhsk_c + h2o_c			True	-0.1023041	-0.1023042	-0.102304	-1.918764564700877	-1.918766440250894	-1.91876268915086	-0.1023040551421131	-1.91879978339453
DMATT_c	DMATT_c	dimethylallyltranstransferase	dmpp_c + ipdp_c --> grdp_c + ppi_c	Terpenoid backbone biosynthesis	0	rt4576	0.0413645	0.0413644	0.0413646	0.7758118866845944	0.7758100111345777	0.7758137622346113	0.04136453333333334	0.7758270919951379			v.up('RXN-DMATT_c_REV-SPONT') = 0.0413645 * %nscale%;	DMATT_c	True	dmpp_c + ipdp_c --> grdp_c + ppi_c			True	-0.0413645	-0.0413646	-0.0413644	-0.7758118866845944	-0.7758137622346113	-0.7758100111345777	-0.04136453333333334	-0.7758270919951379
DOLPMMT_r	DOLPMMT_r	dolichyl-phosphate-mannose--protein mannosyltransferase	dolmanp_c --> dolp_c + h_c + mannan_c	Carbohydrate biosynthesis	0	(rt5472 and rt0400) or rt3753	0.1894806	0.1894805	0.1894807	3.553803425065672	3.553801549515655	3.553805300615688	0.1894805892809758	3.553870011943836			v.up('RXN-DOLPMMT_r_REV-SPONT') = 0.1894806 * %nscale%;	DOLPMMT_r	True	dolmanp_c --> dolp_c + h_c + mannan_c			True	-0.1894806	-0.1894807	-0.1894805	-3.553803425065672	-3.553805300615688	-3.553801549515655	-0.1894805892809758	-3.553870011943836
DOLPMT_c	DOLPMT_c	dolichyl-phosphate D-mannosyltransferase	dolp_c + gdpmann_c --> dolmanp_c + gdp_c	Carbohydrate biosynthesis	0	rt5116	0.1894806	0.1894805	0.1894807	3.553803425065672	3.553801549515655	3.553805300615688	0.1894805892809758	3.553870011943836			v.up('RXN-DOLPMT_c_REV-SPONT') = 0.1894806 * %nscale%;	DOLPMT_c	True	dolp_c + gdpmann_c --> dolmanp_c + gdp_c			True	-0.1894806	-0.1894807	-0.1894805	-3.553803425065672	-3.553805300615688	-3.553801549515655	-0.1894805892809758	-3.553870011943836
DPMVD_c	DPMVD_c	mevalonate pyrophoshate decarboxylase	5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c	Terpenoid backbone biosynthesis	0	rt3542	0.1240935	0.1240934	0.1240936	2.327435660053784	2.327433784503766	2.3274375356038	0.1240936	2.327481275985413			v.up('RXN-DPMVD_c_REV-SPONT') = 0.1240935 * %nscale%;	DPMVD_c	True	5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c			True	-0.1240935	-0.1240936	-0.1240934	-2.327435660053784	-2.3274375356038	-2.327433784503766	-0.1240936	-2.327481275985413
DTMPK_c	DTMPK_c	dTMP kinase	atp_c + dtmp_c --> adp_c + dtdp_c	Pyrimidine metabolism	0	rt6884	0.0023229	0.0023228	0.002323	0.04356715133942498	0.04356527578940822	0.04356902688944175	0.00232293963274382	0.04356871345867695			v.up('RXN-DTMPK_c_REV-SPONT') = 0.0023229 * %nscale%;	DTMPK_c	True	atp_c + dtmp_c --> adp_c + dtdp_c			True	-0.0023229	-0.002323	-0.0023228	-0.04356715133942498	-0.04356902688944175	-0.04356527578940822	-0.00232293963274382	-0.04356871345867695
DUTPDP_c	DUTPDP_c	dUTP diphosphatase	dutp_c + h2o_c --> dump_c + h_c + ppi_c	Pyrimidine metabolism	0	rt0031 or rt5532	0.0023229	0.0023228	0.002323	0.04356715133942498	0.04356527578940822	0.04356902688944175	0.00232293963274382	0.04356871345867695			v.up('RXN-DUTPDP_c_REV-SPONT') = 0.0023229 * %nscale%;	DUTPDP_c	True	dutp_c + h2o_c --> dump_c + h_c + ppi_c			True	-0.0023229	-0.002323	-0.0023228	-0.04356715133942498	-0.04356902688944175	-0.04356527578940822	-0.00232293963274382	-0.04356871345867695
ENO_c	ENO_c	enolase	2pg_c <=> h2o_c + pep_c	Glycolysis / Gluconeogenesis	1	rt0669	3.9475431	3.7763913	4.1085927	74.03814527383996	70.82810766024704	77.05871107363929	4.1085927	77.06015926607299			v.up('RXN-ENO_c_REV-SPONT') = 3.9475431 * %nscale%;	ENO_c	True	2pg_c <=> h2o_c + pep_c			True	-3.9475431	-4.1085927	-3.7763913	-74.03814527383996	-77.05871107363929	-70.82810766024704	-4.1085927	-77.06015926607299
ETFOXRq9_m	ETFOXRq9_m	electron transfer flavoprotein-ubiquinone oxidoreductase	fadh2_m + q9_m --> fad_m + h_m + q9h2_m	Oxidative phosphorylation	0	rt1850 and rt1701 and rt1518	0.474063	0.3317671	0.6075999999999999	8.891288675974783	6.222457899669439	11.39584190186173	0.4404266	8.260576411240526			v.up('RXN-ETFOXRq9_m_REV-SPONT') = 0.474063 * %nscale%;	ETFOXRq9_m	True	fadh2_m + q9_m --> fad_m + h_m + q9h2_m			True	-0.474063	-0.6075999999999999	-0.3317671	-8.891288675974783	-11.39584190186173	-6.222457899669439	-0.4404266	-8.260576411240526
EX_ca2_e	EX_ca2_e	Ca2+ exchange	ca2_e --> 	Exchange	0		-0.0004971	-0.0004971999999999999	-0.000497	-0.009323359133336845	-0.009321483583320082	-0.009325234683353608	-0.0004971376880859632	-0.009324241222808881			v.up('RXN-EX_ca2_e_REV-SPONT') = -0.0004971 * %nscale%;	EX_ca2_e	True	ca2_out --> ca2_e			True	0.0004971	0.000497	0.0004971999999999999	0.009323359133336845	0.009325234683353608	0.009321483583320082	0.0004971376880859632	0.009324241222808881
EX_co2_e	EX_co2_e	carbon dioxide exchange	co2_e <=> 	Exchange	1		16.6385884	16.637989	16.6391904	312.0650475255934	312.0538054787929	312.0763383366943	16.63798915937183	312.0596730088112			v.up('RXN-EX_co2_e_REV-SPONT') = 16.6385884 * %nscale%;	EX_co2_e	True	co2_e <=> co2_out			True	-16.6385884	-16.6391904	-16.637989	-312.0650475255934	-312.0763383366943	-312.0538054787929	-16.63798915937183	-312.0596730088112
EX_cu2_e	EX_cu2_e	Cu2+ exchange	cu2_e --> 	Exchange	0		-4.41e-05	-4.42e-05	-4.4e-05	-0.0008271175573931902	-0.0008252420073764257	-0.0008289931074099549	-4.406974839953329e-05	-0.000826565707154131			v.up('RXN-EX_cu2_e_REV-SPONT') = -0.0000441 * %nscale%;	EX_cu2_e	True	cu2_out --> cu2_e			True	4.41e-05	4.4e-05	4.42e-05	0.0008271175573931902	0.0008289931074099549	0.0008252420073764257	4.406974839953329e-05	0.000826565707154131
EX_fe2_e	EX_fe2_e	iron(2+) exchange	fe2_e --> 	Exchange	0		-0.0002567	-0.0002568	-0.0002566	-0.004814536893034738	-0.004812661343017974	-0.004816412443051503	-0.000256686955590264	-0.004814382715353885			v.up('RXN-EX_fe2_e_REV-SPONT') = -0.0002567 * %nscale%;	EX_fe2_e	True	fe2_out --> fe2_e			True	0.0002567	0.0002566	0.0002568	0.004814536893034738	0.004816412443051503	0.004812661343017974	0.000256686955590264	0.004814382715353885
EX_glc__D_e	EX_glc__D_e	D-glucose exchange	glc__D_e --> 	Exchange	0		-5.3317693	-5.331869500000001	-5.3316691	-100.0	-99.9981206988832	-100.0018793011168	-5.3316691	-100.0			v.up('RXN-EX_glc__D_e_REV-SPONT') = -5.3317693 * %nscale%;	EX_glc__D_e	True	glc__D_out --> glc__D_e			True	5.3317693	5.3316691	5.331869500000001	100.0	100.0018793011168	99.9981206988832	5.3316691	100.0
EX_h2o_e	EX_h2o_e	water exchange	h2o_e --> 	Exchange	0		24.0402373	24.0396376	24.040839	450.8866747104005	450.8754270369499	450.8979598948514	24.0396376	450.8839005031276			v.up('RXN-EX_h2o_e_REV-SPONT') = 24.0402373 * %nscale%;	EX_h2o_e	True	h2o_e --> h2o_out			True	-24.0402373	-24.040839	-24.0396376	-450.8866747104005	-450.8979598948514	-450.8754270369499	-24.0396376	-450.8839005031276
EX_k_e	EX_k_e	potassium exchange	k_e --> 	Exchange	0		-0.2333571	-0.2333572	-0.233357	-4.376729128171394	-4.376727252621376	-4.37673100372141	-0.2333570493103357	-4.376810430908694			v.up('RXN-EX_k_e_REV-SPONT') = -0.2333571 * %nscale%;	EX_k_e	True	k_out --> k_e			True	0.2333571	0.233357	0.2333572	4.376729128171394	4.37673100372141	4.376727252621376	0.2333570493103357	4.376810430908694
EX_mg2_e	EX_mg2_e	Mg2+ exchange	mg2_e --> 	Exchange	0		-0.024589	-0.0245891	-0.0245889	-0.4611789936222484	-0.4611771180722317	-0.4611808691722651	-0.02458898672323784	-0.4611874117101123			v.up('RXN-EX_mg2_e_REV-SPONT') = -0.024589 * %nscale%;	EX_mg2_e	True	mg2_out --> mg2_e			True	0.024589	0.0245889	0.0245891	0.4611789936222484	0.4611808691722651	0.4611771180722317	0.02458898672323784	0.4611874117101123
EX_mn2_e	EX_mn2_e	Mn2+ exchange	mn2_e --> 	Exchange	0		-3.63e-05	-3.64e-05	-3.62e-05	-0.0006808246560855511	-0.0006789491060687865	-0.0006827002061023158	-3.633821359259762e-05	-0.0006815541795832307			v.up('RXN-EX_mn2_e_REV-SPONT') = -0.0000363 * %nscale%;	EX_mn2_e	True	mn2_out --> mn2_e			True	3.63e-05	3.62e-05	3.64e-05	0.0006808246560855511	0.0006827002061023158	0.0006789491060687865	3.633821359259762e-05	0.0006815541795832307
EX_nh4_e	EX_nh4_e	ammonium exchange	nh4_e --> 	Exchange	0		-2.756317	-2.756317	-2.7563168	-51.69610395558563	-51.69610020448559	-51.69610395558561	-2.756316799374078	-51.6970717363926			v.up('RXN-EX_nh4_e_REV-SPONT') = -2.756317 * %nscale%;	EX_nh4_e	True	nh4_out --> nh4_e			True	2.756317	2.7563168	2.756317	51.69610395558563	51.69610395558561	51.69610020448559	2.756316799374078	51.6970717363926
EX_o2_e	EX_o2_e	oxygen exchange	o2_e --> 	Exchange	0		-15.9684414	-15.9690437	-15.9678423	-299.4961053547459	-299.4848689345955	-299.5074017924969	-15.96784226096333	-299.4904965306892			v.up('RXN-EX_o2_e_REV-SPONT') = -15.9684414 * %nscale%;	EX_o2_e	True	o2_out --> o2_e			True	15.9684414	15.9678423	15.9690437	299.4961053547459	299.5074017924969	299.4848689345955	15.96784226096333	299.4904965306892
EX_pi_e	EX_pi_e	phosphate exchange	pi_e --> 	Exchange	0		-0.2115399	-0.21154	-0.2115398	-3.967536629913826	-3.967534754363809	-3.967538505463843	-0.21154	-3.967613068860556			v.up('RXN-EX_pi_e_REV-SPONT') = -0.2115399 * %nscale%;	EX_pi_e	True	pi_out --> pi_e			True	0.2115399	0.2115398	0.21154	3.967536629913826	3.967538505463843	3.967534754363809	0.21154	3.967613068860556
EX_so4_e	EX_so4_e	sulphate exchange	so4_e --> 	Exchange	0		-0.0326271	-0.0326272	-0.032627	-0.611937579519804	-0.6119357039697871	-0.6119394550698208	-0.0326270768852685	-0.6119486463491987			v.up('RXN-EX_so4_e_REV-SPONT') = -0.0326271 * %nscale%;	EX_so4_e	True	so4_out --> so4_e			True	0.0326271	0.032627	0.0326272	0.611937579519804	0.6119394550698208	0.6119357039697871	0.0326270768852685	0.6119486463491987
EX_zn2_e	EX_zn2_e	Zn2+ exchange	zn2_e --> 	Exchange	0		-0.0006092	-0.0006092999999999999	-0.0006091	-0.01142585070212996	-0.0114239751521132	-0.01142772625214673	-0.0006092449427865303	-0.01142690837258693			v.up('RXN-EX_zn2_e_REV-SPONT') = -0.0006092 * %nscale%;	EX_zn2_e	True	zn2_out --> zn2_e			True	0.0006092	0.0006091	0.0006092999999999999	0.01142585070212996	0.01142772625214673	0.0114239751521132	0.0006092449427865303	0.01142690837258693
FADH2t_c_m	FADH2t_c_m	FADH2 transport	fadh2_m <=> fadh2_c	Transport	1	rt5791	0.0	0.0	0.1086597	0.0	0.0	2.037967021566368	0.0	0.0			v.up('RXN-FADH2t_c_m_REV-SPONT') = 0 * %nscale%;	FADH2t_c_m	True	fadh2_m <=> fadh2_c			True	0.0	-0.1086597	0.0	0.0	-2.037967021566368	0.0	0.0	0.0
FADt_c_m	FADt_c_m	FAD transport	fad_c <=> fad_m	Transport	1	rt5791	0.0	0.0	0.1086597	0.0	0.0	2.037967021566368	0.0	0.0			v.up('RXN-FADt_c_m_REV-SPONT') = 0 * %nscale%;	FADt_c_m	True	fad_c <=> fad_m			True	0.0	-0.1086597	0.0	0.0	-2.037967021566368	0.0	0.0	0.0
FBA_c	FBA_c	fructose-bisphosphate aldolase	fdp_c <=> dhap_c + g3p_c	Glycolysis / Gluconeogenesis	1	rt7052	2.9147447	2.6714856	3.0865612	54.6674947094954	50.10504861866397	57.88999910404975	2.918868609614855	54.74586953670578			v.up('RXN-FBA_c_REV-SPONT') = 2.9147447 * %nscale%;	FBA_c	True	fdp_c <=> dhap_c + g3p_c			True	-2.9147447	-3.0865612	-2.6714856	-54.6674947094954	-57.88999910404975	-50.10504861866397	-2.918868609614855	-54.74586953670578
FBA3_c	FBA3_c	sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	s17bp_c <=> dhap_c + e4p_c	Pentose phosphate pathway	1	rt7052	3.3e-06	-0.1325271	1e-07	6.189315055323192e-05	-2.485612046267643	1.875550016764604e-06	0.0	0.0			v.up('RXN-FBA3_c_REV-SPONT') = 0.0000033 * %nscale%;	FBA3_c	True	s17bp_c <=> dhap_c + e4p_c			True	-3.3e-06	-1e-07	0.1325271	-6.189315055323192e-05	-1.875550016764604e-06	2.485612046267643	0.0	0.0
FBP_c	FBP_c	fructose-bisphosphatase	fdp_c + h2o_c --> f6p_c + pi_c	Glycolysis / Gluconeogenesis	0	rt7055	1.529683	0.7808355	2.8445537	28.68996976294529	14.64496035115398	53.35102739722815	0.9485279903851448	17.79045121883398			v.up('RXN-FBP_c_REV-SPONT') = 1.529683 * %nscale%;	FBP_c	True	fdp_c + h2o_c --> f6p_c + pi_c			True	-1.529683	-2.8445537	-0.7808355	-28.68996976294529	-53.35102739722815	-14.64496035115398	-0.9485279903851448	-17.79045121883398
FDH_c	FDH_c	formate dehydrogenase	for_c + nad_c --> co2_c + nadh_c	Detoxification	0	rt3584	4.8539601	4.566786	5.0435469	91.03844946929718	85.65235558860357	94.59424472848065	4.699686054581083	88.14661912497688			v.up('RXN-FDH_c_REV-SPONT') = 4.8539601 * %nscale%;	FDH_c	True	for_c + nad_c --> co2_c + nadh_c			True	-4.8539601	-5.0435469	-4.566786	-91.03844946929718	-94.59424472848065	-85.65235558860357	-4.699686054581083	-88.14661912497688
FE2t_c_e	FE2t_c_e	iron (II) transport	fe2_e --> fe2_c	Transport	0	rt2087 or rt0996	0.0002567	0.0002566	0.0002568	0.004814536893034738	0.004812661343017974	0.004816412443051503	0.000256686955590264	0.004814382715353885			v.up('RXN-FE2t_c_e_REV-SPONT') = 0.0002567 * %nscale%;	FE2t_c_e	True	fe2_e --> fe2_c			True	-0.0002567	-0.0002568	-0.0002566	-0.004814536893034738	-0.004816412443051503	-0.004812661343017974	-0.000256686955590264	-0.004814382715353885
FECOOR_m	FECOOR_m	ferrocytochrome-c:oxygen oxidoreductase	4.0 focytC_m + 8.0 h_m + o2_m --> 4.0 ficytC_m + 2.0 h2o_m + 4.0 h_c	Oxidative phosphorylation	0	(rtm274 or rtm278) and rtm249 and (rtm199 or rtm194) and (((rt3401 or rt3160) and rt0797 and rt3417 and rt4138 and (rt2984 or rt4907) and rt2949 and rt4639 and rt0434 and rt5260 and rt2317) or (rt3401 and rt3794 and rt2577 and rt1326 and rt5312 and rt0353))	15.0505012	15.01868985	15.14571025	282.27967777975687	281.6830399994988	284.06537113299333	15.065624513608935	282.5686334061679			v.up('RXN-FECOOR_m_REV-SPONT') = 15.0505012 * %nscale%;	FECOOR_m	True	2.0 focytC_m + 4.0 h_m + 0.5 o2_m --> 2.0 ficytC_m + h2o_m + 2.0 h_c			True	-15.0505012	-15.14571025	-15.01868985	-282.27967777975687	-284.06537113299333	-281.6830399994988	-15.065624513608935	-282.5686334061679
FECRq9_m	FECRq9_m	ubiquinol:ferricytochrome c reductase	2.0 ficytC_m + 2.0 h_m + q9h2_m --> 2.0 focytC_m + 4.0 h_c + q9_m	Oxidative phosphorylation	0	(rtm341 or rtm182 or rtm185) and rt1337 and rt7313 and rt5246 and rt7390 and rt6863 and rt5240 and rt4598 and rt0830 and rt3250 and rt0434	29.9084211	29.6094109	30.2606906	560.9473969550783	555.3393110988504	567.5543876213849	30.01069391622509	562.8761529147615			v.up('RXN-FECRq9_m_REV-SPONT') = 29.9084211 * %nscale%;	FECRq9_m	True	2.0 ficytC_m + 2.0 h_m + q9h2_m --> 2.0 focytC_m + 4.0 h_c + q9_m			True	-29.9084211	-30.2606906	-29.6094109	-560.9473969550783	-567.5543876213849	-555.3393110988504	-30.01069391622509	-562.8761529147615
FKYNH_c	FKYNH_c	N-formyl-L-kynurenine amidohydrolase	Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c	Tryptophan metabolism	0	rt6420 or rt0172 or rt3408	0.6021689	0.5075621	0.6333814	11.29397890490123	9.519581051640776	11.87938495388388	0.5864462853323326	10.99930011283582			v.up('RXN-FKYNH_c_REV-SPONT') = 0.6021689 * %nscale%;	FKYNH_c	True	Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c			True	-0.6021689	-0.6333814	-0.5075621	-11.29397890490123	-11.87938495388388	-9.519581051640776	-0.5864462853323326	-10.99930011283582
FORt_c_m	FORt_c_m	formate transport	for_m <=> for_c	Transport	1	UNKNOWN	0.9447892	0.9111507000000001	1.0532565	17.71999399899017	17.08908710660081	19.75435246232428	0.9111507	17.08940826804124			v.up('RXN-FORt_c_m_REV-SPONT') = 0.9447892 * %nscale%;	FORt_c_m	True	for_m <=> for_c			True	-0.9447892	-1.0532565	-0.9111507000000001	-17.71999399899017	-19.75435246232428	-17.08908710660081	-0.9111507	-17.08940826804124
FRD_c	FRD_c	soluble fumarate reductase	fadh2_c + fum_c --> fad_c + h_c + succ_c	Glyoxylate metabolism	0	rt3052	0.0	0.0	0.1086597	0.0	0.0	2.037967021566368	0.0	0.0			v.up('RXN-FRD_c_REV-SPONT') = 0 * %nscale%;	FRD_c	True	fadh2_c + fum_c --> fad_c + h_c + succ_c			True	0.0	-0.1086597	0.0	0.0	-2.037967021566368	0.0	0.0	0.0
FTHFL_c	FTHFL_c	formate-tetrahydrofolate ligase	atp_c + for_c + thf_c <=> 10fthf_c + adp_c + pi_c	Folate metabolism	1	UNKNOWN	-3.2863197	-3.4395306	-2.9980056	-61.63656968428847	-64.51011674492368	-56.22909453340377	-3.181406802582083	-59.66999719810225			v.up('RXN-FTHFL_c_REV-SPONT') = -3.2863197 * %nscale%;	FTHFL_c	True	atp_c + for_c + thf_c <=> 10fthf_c + adp_c + pi_c			True	3.2863197	2.9980056	3.4395306	61.63656968428847	56.22909453340377	64.51011674492368	3.181406802582083	59.66999719810225
FTHFL_m	FTHFL_m	formate-tetrahydrofolate ligase	atp_m + for_m + thf_m <=> 10fthf_m + adp_m + pi_m	Folate metabolism	1	rt6998	-0.9447892	-1.0532565	-0.9111507000000001	-17.71999399899017	-19.75435246232428	-17.08908710660081	-0.9111507	-17.08940826804124			v.up('RXN-FTHFL_m_REV-SPONT') = -0.9447892 * %nscale%;	FTHFL_m	True	atp_m + for_m + thf_m <=> 10fthf_m + adp_m + pi_m			True	0.9447892	0.9111507000000001	1.0532565	17.71999399899017	17.08908710660081	19.75435246232428	0.9111507	17.08940826804124
